name,address,score,reviews count,avg price,province,description images
Quán Cơm Ba Năng,"F85W+CRQ, ĐT866","4,1",20,None,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipMGXK9Ec7WkoxIVDLEuEYrBwyqQ2sPtkInS2WN5, https://lh5.googleusercontent.com/p/AF1QipPmOcdoGoGWb2eg5hfjD2uo3dHYZC-cba7PCwp5, "
Cháo cá Cẩm Tuyết,98V4+W44,"3,9",208,1-200.000 ₫,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipNuRChXnd3U6xs9QkNwIzWeJDCQssI-dxtYzNh1, https://lh5.googleusercontent.com/p/AF1QipMelSKQXgMGhC8idgmUiOX9l1s5C8MfkQY0SWRS, "
Quán Ăn Nhà Lá Mỹ Tho,"9C24+2H7, QL50","3,6",25,None,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipOYbUqQEPBhG2K2Hi23PDbz8nyy-pRjjMZJ182e, https://lh5.googleusercontent.com/p/AF1QipNmrFCSXgIq7xqbd8rvAq2ZQFMQPjhp78_1apn2, "
Quán Ăn Nhật Tiến,374 Đ. Ngô Gia Tự,"4,3",10,None,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipMZFZcR-FTsnRSMVb-zU-T11vXW9X7ZUDgwkKnv, https://lh5.googleusercontent.com/p/AF1QipP2N-eoKOnLKkScZ9vaMfkiq16N2Fwd3cHLeYZC, "
Quán Cơm Tấm 49,49 Ấp Bắc,"4,4",23,1-100.000 ₫,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipMjIx8Og77Xb52rWO0wdpqEt9EtS2GCdik6b0gI, https://lh5.googleusercontent.com/p/AF1QipPjqUP40a5Jt3FHcVNWDcWUr1Ob4ixp9Y1xbN1Z, "
Quán Ăn Gia Đình Thu Trang,8HWH+HJ9,"3,8",38,None,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipP2g8LXMwwrZWdSKaPL8tINi4hgy1xr4TAf16_U, https://lh5.googleusercontent.com/p/AF1QipNmjuUfc553-w8esMtb_5rPDG4yTF27v7y8K0Rh, "
Quán Ăn Sân Vườn Đào Gia Trang,"F8MV+W95, ĐT866","4,8",6,None,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipPNP4JQqTWHHiA1MG-Tq7Jp1q4vartJtL9dbDzS, https://lh5.googleusercontent.com/p/AF1QipNzct3j4VeSR_DTGT6VMMmg4ve_G69ZwmmONNpC, "
Buffet Xe Lam,44 Đường Nguyễn Minh Đường,"3,8",277,100.000-200.000 ₫,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipPvfdq2jiqLzxo_biwc7MUGlAtIgVHlh72a_T8L, https://lh5.googleusercontent.com/p/AF1QipO1Ht_XQUFWd0a1U8T_97wxQ-OXh_EpnHf8IMKI, "
Kichi-Kichi Mỹ Tho,216 Nam Kỳ Khởi Nghĩa,"4,2",107,300.000-400.000 ₫,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipPjA-2zj2vE0cuxtMHMFBeMcmyBzQ4zn-hb8uWs, https://lh5.googleusercontent.com/p/AF1QipPyjRVTIdc8JUWJTdfcUoKHr7QPvJswcHA2Dmeg, "
Hủ tiếu chay 39,"39 QL 1A, Kphố, Cầu Trung Lương","4,2",32,1-100.000 ₫,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipOJ7V6Q6sKtAoaXC6QJrwpCTlS2bRV7bXxwtKn4, https://lh5.googleusercontent.com/p/AF1QipPKkP5nuHmFfNQbs_KJ3Qtvd1RzNeULozIONUL3, "
Quán ăn 749,96 Lê Văn Phẩm,"4,1",62,100.000-300.000 ₫,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipOEt9T3IC8L4ZDrYxsKLsROhWNsSXnzJ2loSqP4, https://lh5.googleusercontent.com/p/AF1QipNY1c6PS2CDWALS6SvdruKOX97NbJ3sd5OujlPL, "
quán ăn Tuyền,27 Lý Thường Kiệt,"5,0",1,None,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipN7ITYiAdEb6prbg7jP6Rx44-BuJX3B4MK9-CJu, https://lh5.googleusercontent.com/p/AF1QipMWPVViuYc2DMcsCc-9KBQs9Js_AFopvb7Fjzf6, "
Hủ Tiếu Dì Tư,Tiền Giang,"4,3",321,1-100.000 ₫,Tiền Giang,"https://lh5.googleusercontent.com/p/AF1QipNjIqKe6GBZitbmfT_X51UZbrBwI24UNJkh67zw, https://lh5.googleusercontent.com/p/AF1QipP5cu7C-8Yd5ykM6S_Nlq12nyzLpLz1SlCzcT_J, "
Nhà Hàng Maison Mận-Đỏ,Thành phố Hồ Chí Minh,"4,8",985,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPwBIG0YrSZeab9gNeyRQetnn_-IVqKwfRgeHs, https://lh5.googleusercontent.com/p/AF1QipPPAwbL1GQjGVhlpX1BQinHP7vtajf5yNOv5l0, "
Doyajjambbong (도야짬뽕 푸미흥직영점),Thành phố Hồ Chí Minh,"4,7",619,100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMhMuhD_N1aY4s9Tqlgatq518apMwc6X_QFxkwA, https://lh5.googleusercontent.com/p/AF1QipPWY5h4qM1qBJ9txG5xIv8cu6Ab-ekaoYCYbwj1, "
NHÀ HÀNG NGON,160 Pasteur,"4,4",16 N,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipP0KDJu2kTtcwljxSc3ukdyJX_MHkr2xeVpYjao, https://lh5.googleusercontent.com/p/AF1QipNk_pX0znPRwnMLrwQGiwjMgfbGePzBEx7RUUXZ, "
Quán ăn ngon Sài Gòn,138 Đ. Nam Kỳ Khởi Nghĩa,"4,1",767,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipP4T7zumfgdsOOPOt8v159uEBk-TMBmayAojy0i, https://lh5.googleusercontent.com/p/AF1QipMdBajugD2gEdwCLh5DTef384mPPvfUn5l0N31H, "
Nhà hàng Quá Ngon,308 Đ. Lê Văn Sỹ,"4,1","1,4 N",None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOXY-Cp3J3es_Cq2SrZyX536nhWAa0SOlloVL_j, https://lh5.googleusercontent.com/p/AF1QipMDktIP6G788P3pEAyjWj1pWdQbzaqvOtraCSco, "
Nhà Hàng Quán Ăn Gia Đình Ngon - Quán Ăn Bắc Gần Sân Bay - Ngon rẻ Tphcm,234 Đ. Cộng Hòa,"4,2",106,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOQ0FrureOxN_AFJIMesWZ2rvtDnINSdJRgSLVP, https://lh5.googleusercontent.com/p/AF1QipPFBf-xFz3LcDnyuUukyvpeZnNJSlY_QxsBNO3J, "
Cơm Niêu Sài Gòn,59 Hồ Xuân Hương,"4,0","1,4 N",None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPAIRS0BdmVp3RSI88h-oW6wGfe1T6O_jvtmNI, https://lh5.googleusercontent.com/p/AF1QipNnJFDNzT9xH_Qx56KttACnFW5Woq2DC04Y9xeY, "
Nhà Hàng Ngọc Sương Saigon,106 Đ. Sương Nguyệt Anh,"4,3",604,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNOye2xMGNC75EUWMetqelP36Zxjkbl5k8UJQw, https://lh5.googleusercontent.com/p/AF1QipPpGoYXB-p4NCP2I049RIbIn-4c1Gkp7wW0zCk, "
CUA & NIÊU,512 Đ. Nguyễn Thị Minh Khai,"4,9",296,1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPpYJYSJlAQpuP90cSKPKtPykl8Y8OaD30PiHwf, https://lh5.googleusercontent.com/p/AF1QipN8ZrdeV1_vc-u8AV2HoxaHlqdFWMlrwH6h0kz4, "
Ẩm Thực Quê Nhà Tp. Thủ Đức,169 Nguyễn Văn Hưởng,"4,1","1,4 N",None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOF4yKIuSXmQsOZ0eyE4jIJAn-fJRBoio6LFiJC, https://lh5.googleusercontent.com/p/AF1QipM2-vW1902G2zv-F92jBFwVj-22C0UAFi4wocmm, "
Quán Ăn Dân Ích,99 Đ. Châu Văn Liêm,"4,1","1,5 N",100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPoIzfNGmh1y01vcMAf2ItaxafQ-wjqMAuMTqlb, https://lh5.googleusercontent.com/p/AF1QipOkLyz9IAuT_styNXzVRmenJe6J3Tq6Ro_SVlSh, "
Cơm Tấm Ba Ghiền,84 Đ. Đặng Văn Ngữ,"4,0",19 N,100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOcKp_gxoo69QHxidEr0gfIZRwRkgyCLiGrKqsq, https://lh5.googleusercontent.com/p/AF1QipMZpt443SI6FLrLbSGCpV2V12IqHsqqQZzbfFs-, "
Quán Ăn miền trung Hàn Phố,14/40D Đ. Kỳ Đồng,"4,3",149,1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipO3i0WTLuihSC7FUKkPTq8m7QciehVQMUf-r3JX, https://lh5.googleusercontent.com/p/AF1QipNYRes0O_h5hf2Ikh-zlZYWq7ln7yCdeHofy3pp, "
GÓC ĂN VẶT TRƯỜNG CHINH,Đ. DD4,"4,2",972,100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOVTAeFzivpWelr3hssiFtjupmUpoVoD2GBZACA, https://lh5.googleusercontent.com/p/AF1QipOQO9zraN64pQrmUd5YGdcgijtvZX12D8G6S6ci, "
"Lão Trư BBQ & Beer - Song Hành, Quận 2",12-14 Song Hành,"4,2",1 N,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOgAWu4Gak9YqM2ojDHaJFpLDlW7szpkN3pEk6U, https://lh5.googleusercontent.com/p/AF1QipOsHO4FSJv2MT121FkJ57--mWAHHUDkNls0E6PN, "
Hội An Quán,285/94A Hẻm 285 Cách Mạng Tháng Tám,"4,1",287,100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMO2HdwDr-qQgxls2aU8RwEbJ1G0K2nxsIs5sQW, https://lh5.googleusercontent.com/p/AF1QipMowi1-WcvPSRbGN5Jx7OYCRBkyf0pwvshgAAS4, "
GÓC HUẾ - Kỳ Đồng,41 Đ. Kỳ Đồng,"4,5",641,100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMWsAZcWdLoQ1GHGevJ8ptPIoj-xu1PC3fUqYI, https://lh5.googleusercontent.com/p/AF1QipNxd8gYRks10bVTHruopg-lr0Jd0sXscE1cxJE, "
Tiến Phát - Điểm tâm Hồng Kông,18 Đ. Ký Hoà,"4,4","1,5 N",100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOn75oqwhbpLfAV8BsJvMa3-hLk4TGqvzJGa3qp, https://lh5.googleusercontent.com/p/AF1QipMLyF0Sig5R5R40FvF2tvssgivWCUEOJqedmO_P, "
Nhà hàng Món Ăn Ngon,"Toà nhà Centec, 72-74 Đ. Nguyễn Thị Minh Khai","3,4",43,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNs2-5vpUo7Fohy-gyk3k90T17Put_ijSCp9vUN, https://lh5.googleusercontent.com/p/AF1QipMr-oaqmS794unZ4ImeW5LpioYsv5thFB5AnMwG, "
Quán Ăn Ngon,149 Đ. Nguyễn Tri Phương,"3,8",10,None,TP Hồ Chí Minh,
Quán Ăn Trưa - chi Mai,66/5 Đ. Lê Hồng Phong,"4,2",10,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipO3B8t7xc_nykPca261ZSqYGh2n9xuG3ZZVvwGk, https://lh5.googleusercontent.com/p/AF1QipO16uHV-AcRJCubx0otQU62NIHixikE5EmSnI7V, "
Hẻm Ăn Vặt 76,76 Hai Bà Trưng,"3,8","1,4 N",1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMB7Ex6VlhHT-Q74MipqjKfb8wksnF9iFinLZaW, https://lh5.googleusercontent.com/p/AF1QipOIJ13v9C35tS0ew8GXTc9SUXSBDnhrxWal1C0j, "
Nhà Hàng Maison Mận-Đỏ,Thành phố Hồ Chí Minh,"4,8",985,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPwBIG0YrSZeab9gNeyRQetnn_-IVqKwfRgeHs, https://lh5.googleusercontent.com/p/AF1QipPPAwbL1GQjGVhlpX1BQinHP7vtajf5yNOv5l0, "
Doyajjambbong (도야짬뽕 푸미흥직영점),Thành phố Hồ Chí Minh,"4,7",619,100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMhMuhD_N1aY4s9Tqlgatq518apMwc6X_QFxkwA, https://lh5.googleusercontent.com/p/AF1QipPWY5h4qM1qBJ9txG5xIv8cu6Ab-ekaoYCYbwj1, "
Quán Ăn Ngon!,48 Võ Văn Tần,"4,2",114,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNbMdmMbVJcZre53kEGf2yH-PHUd65KVKhx4Ow, https://lh5.googleusercontent.com/p/AF1QipOYCuc3wTp3JoGElZ472URt7qCTewvvq7KkPkTF, "
1976 Món Ngon Vị Bắc,89-91 Đ. Nguyễn Du,"4,2",57,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNUmHRx2-rlBZesypJchWd15SInF-oDUnnetZ8f, https://lh5.googleusercontent.com/p/AF1QipMGQtpDFdcUcLGR9QcSYD_uOGMGEpvQWcO9w_v-, "
Bánh Mì Hòa Mã,53 Đ. Cao Thắng,"4,2","1,7 N",1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipM57TQOhYvcBDCqccIOG7HDpfeZ4PGS5nk6B7nG, https://lh5.googleusercontent.com/p/AF1QipOBZXeXXhr_kFVX8eix_ldseiv5A0e5E6dg9Naj, "
Ẩm Thực Song Phụng 2 I Quán Ăn Sân Vườn Quận 12 I Quán Ăn View Đẹp Quận 12,637/10/49 Khu Phố 2,"4,3",37,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNEFmgmiQuw-VWQ-8vLCtAMacArg0Otk9t8fEb_, https://lh5.googleusercontent.com/p/AF1QipM3xh43AofHthA-e-Vrr3oHL2-A4dqtVRtnBJrk, "
Yaki Quán,18 Đ. Chế Lan Viên,"3,9","1,6 N",None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMuUBsuzwU9jTJIE_FUilNpz1pIWL6Fqk8gCp2V, https://lh5.googleusercontent.com/p/AF1QipPvgSn3sFFYgnhMhLWXwO7nGubS5BacM-8JTX0N, "
Làng Nướng Nam Bộ,14A D. Đức Hiền,"4,2","1,5 N",None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMEQ4FwsXnj5kxA4MEqq_KaDw6u76KegVYt28ef, https://lh5.googleusercontent.com/p/AF1QipO6AhfOMZD0pdb8hiZFS5HHtqbWP-e1CuZ74ENC, "
Phở Lệ,415 Đ. Nguyễn Trãi,"4,1","5,1 N",1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOsr0zvFeC_hc9ZNzNGSF27a_iv9eORnWAoVrnL, https://lh5.googleusercontent.com/p/AF1QipOSQcfIgRYUIMK6hk1xdosbDPmB0w5ZXvN4pGAa, "
Quán Ăn Nguyễn Ký 1,217 Phan Huy Ích,"3,9",338,1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMpRP6tP6IpBZSXArY7SBwTMFopESl7s30w44Si, https://lh5.googleusercontent.com/p/AF1QipNfXfObz-2mMmRFa6lHfTpPqDIVh80PJ99w2BcN, "
Quán Ăn Nhật Phương Trang,"39, 12 Đ. Song Hành","4,1",430,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipObQn3J4X3kh5sO8tjDlbJOR3683GUrFjvIgx0, https://lh5.googleusercontent.com/p/AF1QipMw4fixrYV8KxcdAuIKgmrrKSZZLAGFatvT317k, "
Quán Ăn Ngon,505 Đ. Sư Vạn Hạnh,"4,0",4,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPA-NAJGAiViTJgZZ_yCpqswyC4UqEh2stc7I_c, "
Cháo Lòng Bà Út,193 Cô Giang,"2,0",92,1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipO6eYBMKzkHNpa_kg89hZP3PZU0lr8OUllVQQBx, https://lh5.googleusercontent.com/p/AF1QipO1oC4ukNbtsVQWKhB29-bYl45RvPcCRw9BJE7C, "
Blanc. Restaurant Saigon,180D Hai Bà Trưng,"4,7",269,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPZYUTDxnf42NVKZePemfE0zj_r1fPfZ3Hvd8Z1, https://lh5.googleusercontent.com/p/AF1QipPNEN2A1q5Hh8cXxJ_L8nN7_D3jK1-482Vp3Ljk, "
Đồ ăn ngon,23 Đoàn Văn Bơ,"5,0",1,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipN2DPq4QUtnFU5VGKZlfTjDWo315q6-wlkm4SwQ, https://lh5.googleusercontent.com/p/AF1QipPPqU_V-ttve2rpmV-PeMJnjo08A8N7xABV6sV0, "
Nhà hàng nướng ÔRIBBQ,23/40 Nguyễn Hữu Tiến,"4,5",244,100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMGH0LhRRNrmsb3DgsVkIP2IEzA-LyGYgAyEFfT, https://lh5.googleusercontent.com/p/AF1QipNIFYmfLQWxI7j1vG9C2N-FWDRpNxsSDvTPGkp0, "
Nhà hàng Thạch Hãn,115 Đ. Lâm Văn Bền,"4,3",449,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOd-5F880kFgIf_Y2WgU7pE2nY89IFVAxLuAy65, https://lh5.googleusercontent.com/p/AF1QipPAW0bAXiaV9-JAYVXbAf0efwyr8lUPB1HvUsbr, "
"Gà Ta Tường Vy Phan Huy Ích, Cơm Gà, Cháo Gà, Gỏi Gà Tân Bình",45 Phan Huy Ích,"4,8",390,1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNWv8ndeGrMS6J2x8euSfGSYYuenDOdqqgW4ngW, https://lh5.googleusercontent.com/p/AF1QipPWaqEMcLQvpxpXpuWvEYQkIX4JDQP1EqdRs51I, "
Quán Món Ngon,"1A, Lê Bình, Phường 4, Quận Tân Bình, Thành Phố Hồ Chí Minh","5,0",1,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOMACrSlBhTWrKYWH88E30gxYMvhwo43jpx_Eyr, https://lh5.googleusercontent.com/p/AF1QipNeC5cQSmTDrIaHSjqoSlK5SWo58n-eUQAFCH6w, "
Bánh canh cua Út Lệ,210 Đ. Tô Hiến Thành,"4,2","1,6 N",1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipP5-ZokCP8Bg6sx1rUvafbRxri7Fc_SU0ukeSmp, https://lh5.googleusercontent.com/p/AF1QipP6kgTY-hR7fwTcICnjsmGNuUkRFdkTHDLINmpi, "
ẨM THỰC SÁU CUA 2,"96/5 Nguyễn Ảnh Thủ, Đ. Tây Lân 7","4,1",509,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNrcqiNm9FCtZPaUr2ftCNVO1k_FfbIeEAetUib, https://lh5.googleusercontent.com/p/AF1QipMrZLM-gJbjGN9MhaFqn3pGYLcwcCs9BOkmxvUY, "
Cơm Tấm Ngon Bà Hai,98 Phan Huy Ích,"4,4",80,1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNbsyNJcNqmcera8KItgABCEhidIjAMjPxe-a9K, https://lh5.googleusercontent.com/p/AF1QipMYNv8RjnvrTe4hf-k0kQ6lt_TndNLT2LA3117C, "
Nhà Hàng Maison Mận-Đỏ,Thành phố Hồ Chí Minh,"4,8",985,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPwBIG0YrSZeab9gNeyRQetnn_-IVqKwfRgeHs, https://lh5.googleusercontent.com/p/AF1QipPPAwbL1GQjGVhlpX1BQinHP7vtajf5yNOv5l0, "
Doyajjambbong (도야짬뽕 푸미흥직영점),Thành phố Hồ Chí Minh,"4,7",619,100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMhMuhD_N1aY4s9Tqlgatq518apMwc6X_QFxkwA, https://lh5.googleusercontent.com/p/AF1QipPWY5h4qM1qBJ9txG5xIv8cu6Ab-ekaoYCYbwj1, "
Nhà hàng Đại Phú,Đ. Nguyễn Văn Quá/56c Tổ 3 - KP2,"3,9",164,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPiago_43LT4On0aClcBOBi8V0JROw-kfdD6tcV, https://lh5.googleusercontent.com/p/AF1QipOkTdNXy0CGijp-SXCsL_t0NtaDJn29VxFgonhr, "
Cháo Trắng Hàng Xanh,Hẻm 283 Xô Viết Nghệ Tĩnh,"4,3",285,1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMYUE-_JGFIZEXb-EbbrLsPk2KbeJ1S545KPSrG, https://lh5.googleusercontent.com/p/AF1QipPgr9zP6d4I-uROfXpqAzIc1HMO7Kk_4y0_Up8, "
Quán Nhậu Bạn Tôi,37 Đ. Chế Lan Viên,"4,0",63,100.000-200.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPDz0NnfAc7X6oz_5Lmm9xqXWUmo-jyaNQzHdc5, https://lh5.googleusercontent.com/p/AF1QipO9WhD2tyFiMcVfQ7oOkdjOg6oiEJvH_xI4Uvzy, "
A Xỉu - Quán Ăn Ngon,30/1F Ngô Thời Nhiệm,"4,2",20,1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNlrAdQnKFMbGbMMMvTSh7oXLUCdCnQebBydvCZ, https://lh5.googleusercontent.com/p/AF1QipMh3M49yWZzbI4Bf6uV4fHLNN4dg3V9hCQFRDLt, "
Đặt Tiệc Tại Nhà Giá Rẻ HCM - GIA THỊNH,156 Đ. Nguyễn Văn Quá,"3,7",301,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNpPTScZoSe9Ps0e2IcRiyfzGRoldpxo6zWzwGO, https://lh5.googleusercontent.com/p/AF1QipP0NobZ8mneisd6htAoiWR0EPzlrXQ9EQd2wpxC, "
Quán Ăn Vặt Tân Phú Co.oop,A1 Đường D9,"4,1",35,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOHjj0FfO6UFwdb9bCvXQrjWx65DLCLbYqRaa4O, https://lh5.googleusercontent.com/p/AF1QipPitN1Zq4KdEaPH8XAkhw9G5fgCva2N9PStBtES, "
Quán Ăn 1$,260 Đ. Cô Bắc,"5,0",2,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOJBLVdPZ0apWKrSzNIfH2HjGcQqpgQhFHtJJ13, https://lh5.googleusercontent.com/p/AF1QipPmEVb2jcqovyKOwVHBvZZyFUeNXWceRABgGumx, "
Buffet Hải Sản Tươi sống Những Chàng Trai,233 Phan Huy Ích,"3,4","1,6 N",200.000-300.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOj0EDjLIREq8NmkBtJzVQYtKjoVGi6eld6Gb_d, https://lh5.googleusercontent.com/p/AF1QipPYtImB6bwFkIQOgB-1TAzmPGwZPopO2fp4k8ox, "
Sushi Tony - Quán ăn Nhật Bản cho gia đình,219 Đ. Nguyễn Công Trứ,"4,5",597,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipM8KABXeknkLfPcwXFC0BhFLPG16cnJl1_R89Vj, https://lh5.googleusercontent.com/p/AF1QipPJwJtvTHpNNDvVj2vQxwqM5eWgF1RHWJjGWAyl, "
Ẩm Thực 72-Nguyễn Sỹ Sách,72 Nguyễn Sỹ Sách,"3,8",226,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipOkboRaXTa5UJWAxR67OIry9daEHGRhqgBXYG6d, https://lh5.googleusercontent.com/p/AF1QipOp-Xdti7be7aLUqc92svpJvAwM64YkQWNt3IJF, "
Vị Xưa Quán - Cafe & Ẩm thực Tân Trụ,45B Tân Trụ,"5,0",31,1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPspgP8549cIGHEsSZq5521Wn9Yw8m1TYSObq8G, https://lh5.googleusercontent.com/p/AF1QipMECpT7QP5ZRIGxBAfIbZHi4X0zIaXA2axdeVBv, "
Đùi Cừu Nướng Nhất Thủy Phong,395/2 Đ. Tân Sơn,"4,3",817,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPPek4CCS4H4tR44oAAT2KEmU9gI3x0UGpNIZSg, https://lh5.googleusercontent.com/p/AF1QipNe2CrKhssZzl1Mc2Lv5ehgUFH7v9_U2f1V37nZ, "
GoGi House Phan Huy Ích,67 Phan Huy Ích,"4,4",147,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMxsqU-PL91BoW70Y0soO-RpFqYFG-0t82dfqs, https://lh5.googleusercontent.com/p/AF1QipOnMXHDHLbqIM9LjCzKqb4g7mptdz51hGPeTpBU, "
Bún đậu mắm tôm Mạc Văn Khoa,253 Phan Huy Ích,"4,1",625,1-100.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNysnea9IBRC3b8Xc09kHvno2Zq7OcP-bXJ9NcD, https://lh5.googleusercontent.com/p/AF1QipNQIsHir50bS70lRIn9Qa0sn8eYGh2DPO8BVvs, "
Lộ Thiên Quán,872 Đ. Trường Chinh,"3,9",411,200.000-300.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipPaOtCDBillSXFlYrB_Y1iM2nlH962EGTHND6x-, https://lh5.googleusercontent.com/p/AF1QipNcps9Y1_a2QGNkA3gIznASLgZkEE38S5QHH4ik, "
Phố Ẩm Thực - Vĩnh Khánh,40 Vĩnh Khánh,"4,2",963,200.000-300.000 ₫,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipN7ygjCdY4nwL4tn-CARbRejWAScOX_pzK9y-Ke, https://lh5.googleusercontent.com/p/AF1QipOKdkZi10cYYvDCHRL5ay17SVe2vq847bd6WOBO, "
Quán ăn sáng Hưng Chiến,278B Đ. Nam Kỳ Khởi Nghĩa,"5,0",6,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipMWUl6pKtmoYUzpm7ERN2hksLZ8y0ewZ0Z3E5Ur, https://lh5.googleusercontent.com/p/AF1QipO-C6g5sNkB9TtbNq3nG4lb23yUmyX9_5GRdgIy, "
Ăn Sáng Bảo Ký - Cơm Trưa Văn Phòng,11 Hẻm 33 Lý Văn Phức,"5,0",1,None,TP Hồ Chí Minh,"https://lh5.googleusercontent.com/p/AF1QipNUCE_8GrAeNJU4dsYnzEo2YmsW5VKr3cjHxsnY, https://lh5.googleusercontent.com/p/AF1QipNGW_hXK-dBzCPXwnDBRecS8HXAiJVziYvqgzgO, "
